VAL,2016-01-01T00:00:00Z,0,0x000400C0
VAL,2016-01-01T00:00:42Z,144.5117592,0x000400C0
VAL,2016-01-01T00:01:24Z,276.6885718,0x000400C0
VAL,2016-01-01T00:02:06Z,385.2483529,0x000400C0
VAL,2016-01-01T00:02:48Z,460.9248733,0x000400C0
VAL,2016-01-01T00:03:30Z,497.2586874,0x000400C0
VAL,2016-01-01T00:04:12Z,491.1484859,0x000400C0
VAL,2016-01-01T00:04:54Z,443.1158113,0x000400C0
VAL,2016-01-01T00:05:36Z,357.2605408,0x000400C0
VAL,2016-01-01T00:06:18Z,240.9109374,0x000400C0
VAL,2016-01-01T00:07:00Z,103.9981385,0x000400C0
VAL,2016-01-01T00:07:42Z,-41.79152611,0x000400C0
VAL,2016-01-01T00:08:24Z,-184.014033,0x000400C0
VAL,2016-01-01T00:09:06Z,-310.5298369,0x000400C0
VAL,2016-01-01T00:09:48Z,-410.5400542,0x000400C0
VAL,2016-01-01T00:10:30Z,-475.5082121,0x000400C0
VAL,2016-01-01T00:11:12Z,-499.8888881,0x000400C0
VAL,2016-01-01T00:11:54Z,-481.6010452,0x000400C0
VAL,2016-01-01T00:12:36Z,-422.2056605,0x000400C0
VAL,2016-01-01T00:13:18Z,-326.7724869,0x000400C0
VAL,2016-01-01T00:14:00Z,-203.4473189,0x000400C0
VAL,2016-01-01T00:14:42Z,-62.75670028,0x000400C0
VAL,2016-01-01T00:15:24Z,83.3819372,0x000400C0
VAL,2016-01-01T00:16:06Z,222.3115036,0x000400C0
VAL,2016-01-01T00:16:48Z,342.2654479,0x000400C0
VAL,2016-01-01T00:17:30Z,433.0049806,0x000400C0
VAL,2016-01-01T00:18:12Z,486.7849375,0x000400C0
VAL,2016-01-01T00:18:54Z,499.0148763,0x000400C0
VAL,2016-01-01T00:19:36Z,468.6508982,0x000400C0
VAL,2016-01-01T00:20:18Z,398.2847513,0x000400C0
VAL,2016-01-01T00:21:00Z,293.9226087,0x000400C0
VAL,2016-01-01T00:21:42Z,164.4724061,0x000400C0
VAL,2016-01-01T00:22:24Z,20.98349579,0x000400C0
VAL,2016-01-01T00:23:06Z,-124.2964819,0x000400C0
VAL,2016-01-01T00:23:48Z,-258.9670083,0x000400C0
VAL,2016-01-01T00:24:30Z,-371.5331452,0x000400C0
VAL,2016-01-01T00:25:12Z,-452.3866967,0x000400C0
VAL,2016-01-01T00:25:54Z,-494.6263265,0x000400C0
VAL,2016-01-01T00:26:36Z,-494.6466286,0x000400C0
VAL,2016-01-01T00:27:18Z,-452.44587,0x000400C0
VAL,2016-01-01T00:28:00Z,-371.626139,0x000400C0
VAL,2016-01-01T00:28:42Z,-259.085885,0x000400C0
VAL,2016-01-01T00:29:24Z,-124.4310946,0x000400C0
VAL,2016-01-01T00:30:06Z,20.93720972,0x000400C0
VAL,2016-01-01T00:30:48Z,164.4286567,0x000400C0
VAL,2016-01-01T00:31:30Z,293.8851303,0x000400C0
VAL,2016-01-01T00:32:12Z,398.2567429,0x000400C0
VAL,2016-01-01T00:32:54Z,468.6347505,0x000400C0
VAL,2016-01-01T00:33:36Z,499.0119675,0x000400C0
VAL,2016-01-01T00:34:18Z,486.7955159,0x000400C0
VAL,2016-01-01T00:35:00Z,433.0281433,0x000400C0
VAL,2016-01-01T00:35:42Z,342.2992179,0x000400C0
VAL,2016-01-01T00:36:24Z,222.3529984,0x000400C0
VAL,2016-01-01T00:37:06Z,83.42761491,0x000400C0
VAL,2016-01-01T00:37:48Z,-62.61881654,0x000400C0
VAL,2016-01-01T00:38:30Z,-203.3203559,0x000400C0
VAL,2016-01-01T00:39:12Z,-326.6672817,0x000400C0
VAL,2016-01-01T00:39:54Z,-422.1311931,0x000400C0
VAL,2016-01-01T00:40:36Z,-481.5636717,0x000400C0
VAL,2016-01-01T00:41:18Z,-499.8917986,0x000400C0
VAL,2016-01-01T00:42:00Z,-475.5511581,0x000400C0
VAL,2016-01-01T00:42:42Z,-410.6193701,0x000400C0
VAL,2016-01-01T00:43:24Z,-310.6387526,0x000400C0
VAL,2016-01-01T00:44:06Z,-184.1432519,0x000400C0
VAL,2016-01-01T00:44:48Z,-41.93001856,0x000400C0
VAL,2016-01-01T00:45:30Z,103.9528244,0x000400C0
VAL,2016-01-01T00:46:12Z,240.8703416,0x000400C0
VAL,2016-01-01T00:46:54Z,357.2281284,0x000400C0
VAL,2016-01-01T00:47:36Z,443.0943489,0x000400C0
VAL,2016-01-01T00:48:18Z,491.1398054,0x000400C0
VAL,2016-01-01T00:49:00Z,497.2635297,0x000400C0
VAL,2016-01-01T00:49:42Z,460.9428252,0x000400C0
VAL,2016-01-01T00:50:24Z,385.277882,0x000400C0
VAL,2016-01-01T00:51:06Z,276.7271576,0x000400C0
VAL,2016-01-01T00:51:48Z,144.5561082,0x000400C0
VAL,2016-01-01T00:52:30Z,0.046326795,0x000400C0
VAL,2016-01-01T00:53:12Z,-144.4674089,0x000400C0
VAL,2016-01-01T00:53:54Z,-276.6499836,0x000400C0
VAL,2016-01-01T00:54:36Z,-385.2188205,0x000400C0
VAL,2016-01-01T00:55:18Z,-460.9069175,0x000400C0
VAL,2016-01-01T00:56:00Z,-497.2538408,0x000400C0
VAL,2016-01-01T00:56:42Z,-491.1571622,0x000400C0
VAL,2016-01-01T00:57:24Z,-443.1372699,0x000400C0
VAL,2016-01-01T00:58:06Z,-357.2929501,0x000400C0
VAL,2016-01-01T00:58:48Z,-240.9515311,0x000400C0
VAL,2016-01-01T00:59:30Z,-104.0434517,0x000400C0
VAL,2016-01-01T01:00:12Z,41.83769062,0x000400C0
VAL,2016-01-01T01:00:54Z,184.0571075,0x000400C0
VAL,2016-01-01T01:01:36Z,310.5661448,0x000400C0
VAL,2016-01-01T01:02:18Z,410.5664963,0x000400C0
VAL,2016-01-01T01:03:00Z,475.5225315,0x000400C0
VAL,2016-01-01T01:03:42Z,499.8898626,0x000400C0
VAL,2016-01-01T01:04:24Z,481.5885915,0x000400C0
VAL,2016-01-01T01:05:06Z,422.1808416,0x000400C0
VAL,2016-01-01T01:05:48Z,326.7374213,0x000400C0
VAL,2016-01-01T01:06:30Z,203.4049996,0x000400C0
VAL,2016-01-01T01:07:12Z,62.71073957,0x000400C0
